tiempo,latitude,longitude,altitud,s_vertical,viento_u,viento_v,temperatura,presion,densidad,gravedad,diameter_balloon
7187,13.872375116865156,-89.3238630529841,16258.608886566211,-16.165566122943197,-3.7935957308865302,0.29142101422563993,216.65,9947.731758920769,0.15996425630182204,9.756788371362763,0.0
7188,13.872367332056937,-89.32386266823451,16242.40127925312,-16.145030231526487,-3.7924803445512087,0.3260033518180858,216.65,9973.017135605336,0.16037085718076421,9.756837887064613,0.0
7189,13.872359366840035,-89.3238622831775,16226.214404624998,-16.12454685340084,-3.791366385012148,0.3605414518684329,216.65,9998.334572228598,0.1607779735987634,9.756887339802457,0.0
7190,13.872351221214453,-89.32386189781306,16210.04826268185,-16.10411598856625,-3.7902538522693483,0.3950353143766723,216.65,10023.683985856534,0.16118560422220113,9.756936729574853,0.0
7191,13.872342895180187,-89.3238615121412,16193.902853423673,-16.08373763702272,-3.78914274632281,0.42948493934281196,216.65,10049.065293029022,0.1615937477089989,9.756986056380367,0.0
7192,13.872334388737244,-89.32386112616192,16177.778176850472,-16.063411798770247,-3.788033067172532,0.4638903267668413,216.65,10074.478409759575,0.16200240270861416,9.757035320217554,0.0
7193,13.872325701885616,-89.32386073987522,16161.67423296224,-16.04313847380884,-3.786924814818515,0.49825147664877445,216.65,10099.923251535085,0.1624115678620359,9.757084521084982,0.0
7194,13.872316834625309,-89.32386035328106,16145.59102175898,-16.022917662138486,-3.785817989260759,0.5325683889886004,216.65,10125.399733315573,0.16282124180178079,9.75713365898122,0.0
7195,13.87230778695632,-89.3238599663795,16129.528543240694,-16.002749363759193,-3.784712590499264,0.566841063786323,216.65,10150.907769533946,0.16323142315188935,9.757182733904838,0.0
7196,13.87229855887865,-89.32385957917052,16113.48679740738,-15.982633578670962,-3.78360861853403,0.6010695010419425,216.65,10176.447274095784,0.16364211052792238,9.757231745854398,0.0
7197,13.8722891503923,-89.32385919165411,16097.465784259039,-15.96257030687379,-3.7825060733650564,0.6352537007554582,216.65,10202.0181603791,0.1640533025369571,9.757280694828474,0.0
7198,13.872279561497265,-89.32385880383025,16081.465503795669,-15.942559548367676,-3.781404954992344,0.6693936629268706,216.65,10227.620341234122,0.16446499777758375,9.757329580825644,0.0
7199,13.872269792193554,-89.32385841569898,16065.485956017272,-15.922601303152621,-3.7803052634158925,0.7034893875561798,216.65,10253.253728983093,0.16487719483990232,9.757378403844484,0.0
7200,13.872259842481157,-89.32385802726026,16049.527140923847,-15.902695571228627,-3.779206998635702,0.7375408746433858,216.65,10278.91823542009,0.16528989230551963,9.757427163883564,0.0
7201,13.87224971236008,-89.32385763851413,16033.589058515394,-15.882842352595691,-3.7781101606517726,0.7715481241884881,216.65,10304.61377181079,0.1657030887475456,9.75747586094147,0.0
7202,13.872239401830326,-89.32385724946056,16017.671708791913,-15.863041647253816,-3.7770147494641035,0.8055111361914871,216.65,10330.340248892335,0.16611678273059102,9.757524495016783,0.0
7203,13.872228910891886,-89.32385686009957,16001.775091753407,-15.843293455203002,-3.775920765072696,0.8394299106523788,216.65,10356.097576873122,0.1665309728107642,9.75757306610808,0.0
7204,13.872218239544766,-89.32385647043114,15985.89920739987,-15.823597776443243,-3.774828207477549,0.8733044475711709,216.65,10381.885665432661,0.16694565753566873,9.75762157421395,0.0
7205,13.872207387788963,-89.32385608045527,15970.044055731307,-15.803954610974547,-3.773737076678663,0.9071347469478597,216.65,10407.7044237214,0.16736083544440064,9.757670019332979,0.0
7206,13.872196355624483,-89.32385569017198,15954.209636747717,-15.784363958796908,-3.772647372676038,0.9409208087824412,216.65,10433.553760360575,0.16777650506754593,9.757718401463755,0.0
7207,13.872185143051318,-89.32385529958125,15938.395950449098,-15.764825819910328,-3.771559095469674,0.9746626330749231,216.65,10459.433583442102,0.16819266492717894,9.757766720604868,0.0
7208,13.872173750069473,-89.3238549086831,15922.602996835452,-15.745340194314808,-3.7704722450595707,1.008360219825298,216.65,10485.343800528384,0.16860931353685912,9.75781497675491,0.0
7209,13.872162176678948,-89.3238545174775,15906.830775906777,-15.72590708201035,-3.7693868214457282,1.0420135690335735,216.65,10511.28431865225,0.1690264494016302,9.757863169912476,0.0
7210,13.87215042287974,-89.32385412596447,15891.079287663077,-15.706526482996951,-3.768302824628147,1.0756226806997415,216.65,10537.255044316791,0.16944407101801742,9.757911300076156,0.0
7211,13.872138488671853,-89.32385373414401,15875.348532104346,-15.687198397274608,-3.7672202546068263,1.10918755482381,216.65,10563.255883495274,0.16986217687402622,9.757959367244556,0.0
7212,13.872126374055282,-89.32385334201611,15859.63850923059,-15.667922824843327,-3.766139111381767,1.142708191405771,216.65,10589.286741631046,0.17028076544914061,9.758007371416268,0.0
7213,13.87211407903003,-89.32385294958078,15843.949219041806,-15.648699765703105,-3.7650593949529685,1.176184590445629,216.65,10615.347523637425,0.1706998352143216,9.758055312589898,0.0
7214,13.8721016035961,-89.32385255683799,15828.280661537992,-15.629529219853943,-3.7639811053204304,1.2096167519433871,216.65,10641.43813389764,0.17111938463200602,9.758103190764043,0.0
7215,13.872088947753484,-89.32385216378778,15812.632836719153,-15.610411187295838,-3.762904242484154,1.2430046758990385,216.65,10667.558476264732,0.17153941215610505,9.758151005937314,0.0
7216,13.87207611150219,-89.32385177043014,15797.005744585285,-15.591345668028795,-3.7618288064441376,1.2763483623125862,216.65,10693.708454061509,0.1719599162320035,9.758198758108316,0.0
7217,13.872063094842215,-89.32385137676505,15781.39938513639,-15.572332662052812,-3.760754797200383,1.3096478111840306,216.65,10719.887970080485,0.17238089529655876,9.758246447275654,0.0
7218,13.87204989777356,-89.32385098279252,15765.813758372466,-15.553372169367886,-3.7596822147528886,1.3429030225133753,216.65,10746.096926583821,0.1728023477780999,9.758294073437941,0.0
7219,13.87203652029622,-89.32385058851256,15750.248864293517,-15.534464189974022,-3.7586110591016557,1.3761139963006088,216.65,10772.335225303286,0.1732242720964271,9.75834163659379,0.0
7220,13.872022962410202,-89.32385019392515,15734.704702899537,-15.515608723871216,-3.757541330246683,1.409280732545747,216.65,10798.602767440261,0.17364666666281153,9.75838913674181,0.0
7221,13.8720092241155,-89.3238497990303,15719.181274190532,-15.496805771059469,-3.7564730281879717,1.442403231248774,216.65,10824.899453665645,0.17406952987999405,9.758436573880623,0.0
7222,13.871995305412119,-89.32384940382802,15703.678578166498,-15.478055331538782,-3.7554061529255214,1.4754814924097013,216.65,10851.225184119914,0.174492860142186,9.758483948008841,0.0
7223,13.871981206300052,-89.32384900831829,15688.196614827437,-15.459357405309154,-3.7543407044593318,1.5085155160285253,216.65,10877.579858413073,0.1749166558350686,9.758531259125087,0.0
7224,13.871966926779308,-89.32384861250112,15672.73538417335,-15.440711992370586,-3.7532766827894033,1.541505302105242,216.65,10903.96337562467,0.17534091533579294,9.758578507227977,0.0
7225,13.871952466849883,-89.3238482163765,15657.29488620423,-15.422119092723078,-3.7522140879157355,1.5744508506398631,216.65,10930.375634303819,0.17576563701298056,9.758625692316139,0.0
7226,13.871937826511777,-89.32384781994445,15641.875120920087,-15.403578706366629,-3.751152919838329,1.6073521616323734,216.65,10956.816532469187,0.17619081922672317,9.758672814388198,0.0
7227,13.87192300576499,-89.32384742320495,15626.476088320915,-15.385090833301238,-3.750093178557183,1.640209235082784,216.65,10983.28596760907,0.17661646032858375,9.758719873442779,0.0
7228,13.87190800460952,-89.323847026158,15611.097788406716,-15.366655473526906,-3.749034864072298,1.6730220709910872,216.65,11009.783836681398,0.17704255866159688,9.75876686947851,0.0
7229,13.871892003980507,-89.32384663202106,15595.715287198096,-15.348167837345592,-3.747976260459826,1.705843871244293,216.65,11036.353155203919,0.17746980593573955,9.758813878693005,0.0
7230,13.871874783873613,-89.32384624165836,15580.321887321097,-15.32959977779428,-3.746916906815253,1.7386889260977565,216.65,11063.00574214639,0.17789839220566472,9.758860921554078,0.0
7231,13.87185731272273,-89.32384585126569,15564.947069848395,-15.311075194578505,-3.7458588319874364,1.771494331485,216.65,11089.69066141743,0.17832749839480558,9.758907907966103,0.0
7232,13.871839590527854,-89.32384546084305,15549.590834779989,-15.292594087698268,-3.7448020359763774,1.8042600874060244,216.65,11116.407835725617,0.17875712326027934,9.758954837927853,0.0
7233,13.87182161728899,-89.32384507039045,15534.25318211588,-15.274156457153572,-3.743746518782076,1.8369861938608292,216.65,11143.157187307746,0.17918726555161668,9.759001711438106,0.0
7234,13.871803393006136,-89.32384467990788,15518.934111856066,-15.25576230294441,-3.742692280404532,1.8696726508494144,216.65,11169.938637928575,0.17961792401075768,9.759048528495637,0.0
7235,13.87178491767929,-89.32384428939534,15503.63362400055,-15.237411625070788,-3.7416393208437455,1.90231945837178,216.65,11196.752108880592,0.18004909737204813,9.759095289099223,0.0
7236,13.871766191308454,-89.32384389885283,15488.351718549331,-15.219104423532702,-3.7405876400997164,1.9349266164279224,216.65,11223.59752098378,0.18048078436223577,9.759141993247642,0.0
7237,13.87174721389363,-89.32384350828036,15473.088395502407,-15.200840698330154,-3.7395372381724448,1.9674941250178488,216.65,11250.474794585407,0.18091298370046677,9.759188640939675,0.0
7238,13.871727985434813,-89.32384311767791,15457.84365485978,-15.182620449463146,-3.7384881150619305,2.000021984141556,216.65,11277.383849559792,0.18134569409828205,9.759235232174104,0.0
7239,13.871708505932006,-89.32384272704549,15442.617496621451,-15.164443676931674,-3.7374402707681735,2.0325101937990397,216.65,11304.324605308104,0.1817789142596141,9.759281766949712,0.0
7240,13.871688775385207,-89.32384233638311,15427.409920787419,-15.146310380735741,-3.7363937052911744,2.064958753990304,216.65,11331.29698075816,0.1822126428807837,9.759328245265282,0.0
7241,13.871668793794422,-89.32384194569077,15412.220927357683,-15.128220560875345,-3.7353484186309327,2.0973676647153483,216.65,11358.30089436422,0.18264687865049656,9.759374667119602,0.0
7242,13.871648561159644,-89.32384155496847,15397.050516332243,-15.110174217350487,-3.734304410787448,2.1297369259741736,216.65,11385.336264106805,0.18308162024984048,9.759421032511456,0.0
7243,13.871628077480874,-89.32384116421618,15381.8986877111,-15.092171350161168,-3.733261681760721,2.162066537766779,216.65,11412.403007492492,0.18351686635228195,9.75946734143964,0.0
7244,13.871607342758116,-89.32384077343393,15366.765441494254,-15.074211959307386,-3.7322202315507513,2.194356500093165,216.65,11439.501041553774,0.18395261562366408,9.759513593902936,0.0
7245,13.871586356991369,-89.32384038262171,15351.650777681703,-15.056296044789141,-3.731180060157539,2.2266068129533316,216.65,11466.63028284884,0.18438886672220284,9.759559789900141,0.0
7246,13.871565120180627,-89.32383999177952,15336.55469627345,-15.038423606606434,-3.7301411675810843,2.2588174763472786,216.65,11493.79064746145,0.18482561829848515,9.759605929430048,0.0
7247,13.871543632325897,-89.32383960090736,15321.477197269494,-15.020594644759267,-3.729103553821387,2.2909884902750024,216.65,11520.98205100076,0.18526286899546618,9.759652012491447,0.0
7248,13.871521893427175,-89.32383921000523,15306.418280669834,-15.002809159247636,-3.728067218878447,2.32311985473651,216.65,11548.204408601161,0.18570061744846658,9.759698039083144,0.0
7249,13.871499903484468,-89.32383881907315,15291.377946474471,-14.985067150071542,-3.7270321627522645,2.355211569731795,216.65,11575.457634922159,0.1861388622851706,9.759744009203926,0.0
7250,13.871477662497764,-89.32383842811109,15276.356194683402,-14.967368617230987,-3.7259983854428396,2.387263635260868,216.65,11602.741644148211,0.18657760212562352,9.759789922852603,0.0
7251,13.871455170467074,-89.32383803711906,15261.353025296634,-14.94971356072597,-3.724965886950172,2.4192760513237093,216.65,11630.056349988594,0.1870168355822295,9.759835780027966,0.0
7252,13.871432427392392,-89.32383764609706,15246.36843831416,-14.932101980556492,-3.723934667274262,2.451248817920335,216.65,11657.401665677311,0.18745656125975008,9.759881580728823,0.0
7253,13.87140943327372,-89.3238372550451,15231.402433735982,-14.91453387672255,-3.7229047264151087,2.483181935050746,216.65,11684.77750397294,0.18789677775530164,9.759927324953972,0.0
7254,13.871386188111059,-89.32383686396317,15216.455011562102,-14.897009249224146,-3.721876064372714,2.5150754027149325,216.65,11712.183777158523,0.18833748365835387,9.759973012702224,0.0
7255,13.871362691904407,-89.32383647285127,15201.526171792519,-14.87952809806128,-3.720848681147076,2.5469292209129,216.65,11739.620397041475,0.18877867755072802,9.760018643972385,0.0
7256,13.871338944653761,-89.32383608170939,15186.615914427233,-14.862090423233951,-3.7198225767381956,2.578743389644644,216.65,11767.087274953486,0.1892203580065955,9.760064218763258,0.0
7257,13.87131494635913,-89.32383569053756,15171.724239466243,-14.844696224742163,-3.7187977511460724,2.6105179089101727,216.65,11794.584321750419,0.18966252359247626,9.760109737073662,0.0
7258,13.871290697020504,-89.32383529933574,15156.85114690955,-14.82734550258591,-3.717774204370707,2.6422527787094774,216.65,11822.111447812229,0.19010517286723733,9.760155198902394,0.0
7259,13.871266196637892,-89.32383490810398,15141.996636757152,-14.810038256765196,-3.716751936412099,2.673947999042567,216.65,11849.668563042882,0.19054830438209167,9.76020060424828,0.0
7260,13.871241445211286,-89.32383451684223,15127.160709009053,-14.792774487280019,-3.715730947270248,2.7056035699094325,216.65,11877.255576870293,0.19099191668059706,9.760245953110124,0.0
7261,13.871216442740693,-89.3238341255505,15112.34336366525,-14.77555419413038,-3.714711236945155,2.7372194913100794,216.65,11904.872398246245,0.1914360082986549,9.760291245486748,0.0
7262,13.871191189226105,-89.32383373422881,15097.544600725741,-14.75837737731628,-3.713692805436819,2.76879576324451,216.65,11932.518935646356,0.1918805777645096,9.760336481376964,0.0
7263,13.87116568466753,-89.32383334287718,15082.764420190531,-14.741244036837717,-3.7126756527452405,2.800332385712717,216.65,11960.195097069995,0.19232562359874725,9.760381660779592,0.0
7264,13.871139929064961,-89.32383295149555,15068.002822059618,-14.724154172694693,-3.7116597788704198,2.831829358714705,216.65,11987.900790040267,0.19277114431429548,9.760426783693458,0.0
7265,13.871113922418406,-89.32383256008396,15053.259806333002,-14.707107784887205,-3.710645183812356,2.8632866822504695,216.65,12015.635921603967,0.19321713841642252,9.76047185011737,0.0
7266,13.871087664727858,-89.32383216864238,15038.535373010682,-14.690104873415256,-3.70963186757105,2.8947043563200183,216.65,12043.400398331545,0.19366360440273678,9.76051686005016,0.0
7267,13.871061155993322,-89.32383177717087,15023.829522092657,-14.673145438278844,-3.7086198301465014,2.9260823809233476,216.65,12071.194126317085,0.19411054076318648,9.76056181349065,0.0
7268,13.871034396214792,-89.32383138566937,15009.142253578932,-14.656229479477972,-3.70760907153871,2.9574207560604533,216.65,12099.017011178277,0.19455794598005924,9.760606710437669,0.0
7269,13.871007385392277,-89.3238309941379,14994.4735674695,-14.639356997012635,-3.7065995917476764,2.9887194817313434,216.65,12126.868958056448,0.19500581852798243,9.760651550890039,0.0
7270,13.870980123525767,-89.32383060257646,14979.823463764367,-14.622527990882837,-3.7055913907734,3.0199785579360103,216.65,12154.749871616505,0.1954541568739225,9.760696334846587,0.0
7271,13.870952610615271,-89.32383021098505,14965.19194246353,-14.605742461088578,-3.7045844686158813,3.0511979846744577,216.65,12182.659656046977,0.1959029594771854,9.760741062306147,0.0
7272,13.87092484666078,-89.32382981936368,14950.579003566989,-14.589000407629856,-3.7035788252751196,3.0823777619466894,216.65,12210.598215060023,0.19635222478941688,9.760785733267554,0.0
7273,13.870896831662302,-89.32382942771234,14935.984647074745,-14.572301830506671,-3.7025744607511157,3.1135178897526976,216.65,12238.565451891423,0.19680195125460226,9.760830347729632,0.0
7274,13.870868565619832,-89.323829036031,14921.408872986798,-14.555646729719024,-3.701571375043869,3.1446183680924866,216.65,12266.561269300644,0.19725213730906754,9.760874905691221,0.0
7275,13.870840048533369,-89.32382864431973,14906.85168130315,-14.539035105266915,-3.7005695681533797,3.1756791969660516,216.65,12294.585569570836,0.19770278138147934,9.760919407151157,0.0
7276,13.87081128040292,-89.32382825257847,14892.313072023795,-14.522466957150346,-3.699569040079648,3.2067003763734014,216.65,12322.638254508909,0.19815388189284608,9.760963852108276,0.0
7277,13.870782261228477,-89.32382786080724,14877.793045148737,-14.505942285369313,-3.6985697908226736,3.2376819063145312,216.65,12350.719225445542,0.19860543725651814,9.761008240561415,0.0
7278,13.870752991010045,-89.32382746900605,14863.291600677978,-14.489461089923816,-3.697571820382457,3.2686237867894383,216.65,12378.828383235255,0.19905744587818908,9.761052572509417,0.0
7279,13.870723469747624,-89.32382707717488,14848.808738611513,-14.47302337081386,-3.6965751287589974,3.2995260177981294,216.65,12406.965628256485,0.19950990615589678,9.761096847951126,0.0
7280,13.87069439967329,-89.32382668446441,14834.30542138595,-14.45653942333805,-3.695577029438245,3.3304718941891256,216.65,12435.206962193777,0.19996404023286354,9.761141186228022,0.0
7281,13.870665347132094,-89.32382629139912,14819.805756177637,-14.440064643552594,-3.694579181444542,3.3614099782335423,216.65,12463.505702220611,0.20041909742704367,9.761185513642273,0.0
7282,13.870636080042647,-89.32382589825973,14805.322644550666,-14.423628678055623,-3.693582472646655,3.392312741732039,216.65,12491.836681459015,0.2008746730430739,9.76122979075145,0.0
7283,13.870606598404938,-89.3238255050462,14790.856086505033,-14.407231526847134,-3.692586903044583,3.423180184684626,216.65,12520.199826269507,0.2013307658967963,9.76127401755452,0.0
7284,13.87057690221898,-89.32382511175857,14776.406082040743,-14.390873189927127,-3.6915924726383267,3.4540123070912925,216.65,12548.595062591572,0.20178737479728262,9.761318194050453,0.0
7285,13.870546991484764,-89.32382471839684,14761.97263115779,-14.374553667295604,-3.6905991814278853,3.48480910895205,216.65,12577.022315943499,0.20224449854683152,9.761362320238222,0.0
7286,13.870516866202292,-89.32382432496097,14747.555733856181,-14.358272958952563,-3.6896070294132595,3.5155705902668863,216.65,12605.481511422153,0.20270213594096495,9.761406396116802,0.0
7287,13.870486526371565,-89.323823931451,14733.155390135913,-14.342031064898007,-3.688616016594449,3.546296751035806,216.65,12633.97257370282,0.20316028576842576,9.761450421685165,0.0
7288,13.870455971992582,-89.32382353786693,14718.771599996982,-14.325827985131932,-3.687626142971454,3.576987591258816,216.65,12662.495427039028,0.2036189468111746,9.76149439694229,0.0
7289,13.870425203065345,-89.32382314420873,14704.404363439393,-14.309663719654342,-3.686637408544274,3.6076431109359093,216.65,12691.049995262321,0.20407811784438654,9.761538321887148,0.0
7290,13.870394219589848,-89.32382275047642,14690.053680463143,-14.293538268465232,-3.6856498133129096,3.6382633100670896,216.65,12719.63620178215,0.20453779763644908,9.761582196518724,0.0
7291,13.8703630215661,-89.32382235667,14675.719551068236,-14.277451631564608,-3.6846633572773606,3.668848188652349,216.65,12748.253969585663,0.204997984948959,9.761626020835992,0.0
7292,13.870331608994094,-89.32382196278945,14661.401975254666,-14.261403808952466,-3.6836780404376266,3.699397746691699,216.65,12776.90322123758,0.20545867853672015,9.761669794837932,0.0
7293,13.870299981873833,-89.32382156883482,14647.10095302244,-14.245394800628807,-3.6826938627937085,3.7299119841851285,216.65,12805.583878879987,0.2059198771477402,9.761713518523527,0.0
7294,13.870268140205317,-89.32382117480604,14632.816484371553,-14.22942460659363,-3.6817108243456054,3.760390901132645,216.65,12834.29586423224,0.2063815795232293,9.76175719189176,0.0
7295,13.870236083988546,-89.32382078070317,14618.548569302005,-14.213493226846937,-3.6807289250933173,3.7908344975342483,216.65,12863.039098590794,0.20684378439759696,9.761800814941612,0.0
7296,13.870203813223517,-89.32382038652618,14604.2972078138,-14.197600661388726,-3.679748165036845,3.8212427733899346,216.65,12891.813502829038,0.20730649049844965,9.761844387672074,0.0
7297,13.870171327910237,-89.32381999227506,14590.062399906932,-14.181746910219,-3.678768544176188,3.851615728699708,216.65,12920.618997397216,0.20776969654658947,9.761887910082123,0.0
7298,13.870138628048696,-89.32381959794984,14575.844145581408,-14.165931973337756,-3.677790062511346,3.8819533634635603,216.65,12949.455502322236,0.2082334012560111,9.761931382170756,0.0
7299,13.870105713638903,-89.3238192035505,14561.642444837222,-14.150155850744994,-3.6768127200423195,3.912255677681504,216.65,12978.32293720761,0.20869760333390078,9.761974803936953,0.0
7300,13.870072584680853,-89.32381880907705,14547.457297674377,-14.134418542440716,-3.6758365167691083,3.94252267135353,216.65,13007.221221233263,0.20916230148063328,9.762018175379707,0.0
7301,13.870039241174549,-89.32381841452947,14533.288704092873,-14.118720048424922,-3.6748614526917125,3.9727543444796396,216.65,13036.150273155477,0.20962749438977096,9.76206149649801,0.0
7302,13.870005683119988,-89.3238180199078,14519.136664092708,-14.103060368697609,-3.673887527810132,4.002950697059836,216.65,13065.110011306762,0.2100931807480618,9.762104767290852,0.0
7303,13.869971910517172,-89.323817625212,14505.001177673885,-14.08743950325878,-3.6729147421243673,4.033111729094115,216.65,13094.10035359574,0.21055935923543737,9.762147987757224,0.0
7304,13.869937923366102,-89.32381723044209,14490.8822448364,-14.071857452108434,-3.6719430956344175,4.063237440582482,216.65,13123.121217507065,0.21102602852501168,9.762191157896126,0.0
7305,13.869903721666775,-89.32381683559805,14476.779865580258,-14.056314215246571,-3.670972588340283,4.093327831524931,216.65,13152.172520101316,0.21149318728307945,9.762234277706547,0.0
7306,13.869869305419192,-89.3238164406799,14462.694039905457,-14.04080979267319,-3.670003220241964,4.123382901921463,216.65,13181.254178014922,0.21196083416911476,9.762277347187489,0.0
7307,13.869834674623354,-89.32381604568765,14448.624767811993,-14.025344184388295,-3.66903499133946,4.153402651772087,216.65,13210.366107460075,0.21242896783576987,9.762320366337946,0.0
7308,13.869799829279257,-89.32381565062127,14434.572049299872,-14.00991739039188,-3.6680679016327717,4.1833870810767895,216.65,13239.508224224646,0.2128975869288737,9.762363335156916,0.0
7309,13.86976476938691,-89.32381525548078,14420.535884369088,-13.994529410683949,-3.6671019511218987,4.213336189835582,216.65,13268.680443672127,0.21336669008743092,9.762406253643404,0.0
7310,13.869729494946304,-89.32381486026617,14406.516273019648,-13.979180245264502,-3.6661371398068408,4.243249978048455,216.65,13297.882680741544,0.21383627594362067,9.762449121796404,0.0
7311,13.869694005957443,-89.32381446497743,14392.513215251547,-13.963869894133536,-3.6651734676875987,4.273128445715414,216.65,13327.114849947426,0.21430634312279592,9.762491939614927,0.0
7312,13.86965830242033,-89.3238140696146,14378.526711064787,-13.948598357291054,-3.6642109347641716,4.302971592836457,216.65,13356.376865379721,0.2147768902434822,9.76253470709797,0.0
7313,13.869622384334956,-89.32381367417764,14364.556760459367,-13.933365634737056,-3.6632495410365595,4.332779419411586,216.65,13385.668640703772,0.21524791591737716,9.762577424244537,0.0
7314,13.86958625170133,-89.32381327866655,14350.603363435288,-13.91817172647154,-3.6622892865047634,4.3625519254407985,216.65,13414.990089160248,0.2157194187493495,9.762620091053634,0.0
7315,13.869549904519445,-89.32381288308136,14336.666519992548,-13.903016632494507,-3.6613301711687822,4.392289110924097,216.65,13444.341123565115,0.2161913973374385,9.762662707524274,0.0
7316,13.869513342789311,-89.32381248742206,14322.746230131148,-13.887900352805957,-3.6603721950286165,4.421990975861484,216.65,13473.721656309614,0.2166638502728537,9.762705273655461,0.0
7317,13.869476566510915,-89.32381209168862,14308.84249385109,-13.87282288740589,-3.6594153580842663,4.451657520252949,216.65,13503.13159936021,0.21713677613997398,9.762747789446204,0.0
7318,13.869439575684266,-89.32381169588109,14294.955311152371,-13.857784236294306,-3.658459660335731,4.481288744098506,216.65,13532.5708642586,0.21761017351634776,9.762790254895513,0.0
7319,13.869402370309361,-89.32381129999942,14281.084682034994,-13.842784399471206,-3.6575051017830114,4.510884647398141,216.65,13562.039362121659,0.21808404097269216,9.762832670002398,0.0
7320,13.869364950386203,-89.32381090404364,14267.230606498959,-13.827823376936587,-3.6634025481419705,4.510365930255542,216.65,13591.537003641455,0.21855837707289313,9.762875034765878,0.0
7321,13.869327315914783,-89.32381050801375,14253.393084544261,-13.812901168690454,-3.671713054753962,4.499222151092712,216.65,13621.063699085253,0.21903318037400565,9.762917349184962,0.0
7322,13.869289466895113,-89.32381011190974,14239.572116170904,-13.798017774732802,-3.6800136196547393,4.4880917030346446,216.65,13650.619358295475,0.21950844942625303,9.762959613258667,0.0
7323,13.869251403327183,-89.3238097157316,14225.767701378887,-13.783173195063632,-3.6883042428443042,4.4769745860813375,216.65,13680.203890689741,0.2199841827730275,9.763001826986008,0.0
7324,13.869213125211003,-89.32380931947934,14211.979840168211,-13.768367429682948,-3.6965849243226554,4.465870800232792,216.65,13709.817205260859,0.22046037895089013,9.763043990366002,0.0
7325,13.869174632546565,-89.32380892315297,14198.208532538876,-13.753600478590744,-3.7048556640897923,4.454780345489008,216.65,13739.459210576853,0.2209370364895713,9.763086103397669,0.0
7326,13.869135925333874,-89.32380852675249,14184.45377849088,-13.738872341787026,-3.7131164621457167,4.443703221849985,216.65,13769.129814780987,0.221414153911971,9.763128166080028,0.0
7327,13.869097003572922,-89.32380813027787,14170.715578024226,-13.724183019271788,-3.7213673184904277,4.4326394293157225,216.65,13798.828925591779,0.22189172973415913,9.763170178412102,0.0
7328,13.869057867263717,-89.32380773372915,14156.993931138912,-13.709532511045035,-3.7296082331239253,4.421588967886221,216.65,13828.556450303051,0.22236976246537632,9.763212140392907,0.0
7329,13.869018516406257,-89.32380733710632,14143.288837834938,-13.694920817106764,-3.7378392060462096,4.4105518375614805,216.65,13858.312295783944,0.222848250608034,9.763254052021473,0.0
7330,13.868979175071424,-89.3238069398504,14129.598454807294,-13.680339009044411,-3.7460613443050983,4.399526553871664,216.65,13888.100383540454,0.22332725722181312,9.7632959189339,0.0
7331,13.868944773403896,-89.32380652966333,14115.882224530924,-13.66559063845986,-3.754299005844249,4.3884804546028215,216.65,13918.009178135388,0.22380820485894376,9.763337865160526,0.0
7332,13.868910364882307,-89.32380611888405,14102.180839252733,-13.650872806303166,-3.7625277518090705,4.377446310464523,216.65,13947.950165751781,0.22428967017516557,9.763379766258874,0.0
7333,13.868875949506645,-89.32380570751253,14088.494298972724,-13.636185512574325,-3.77074758219956,4.366424121456772,216.65,13977.92327634391,0.22477165204410998,9.763421622228064,0.0
7334,13.868841527276913,-89.3238052955488,14074.822603690895,-13.62152875727334,-3.778958497015721,4.355413887579566,216.65,14007.928439488127,0.22525414933333124,9.763463433067232,0.0
7335,13.868807098193116,-89.32380488299282,14061.165753407247,-13.60690254040021,-3.78716049625755,4.3444156088329065,216.65,14037.965584382675,0.22573716090430343,9.763505198775494,0.0
7336,13.868772662255248,-89.32380446984463,14047.52374812178,-13.592306861954937,-3.7953535799250497,4.333429285216791,216.65,14068.034639847567,0.22622068561241856,9.763546919351988,0.0
7337,13.868738219463312,-89.32380405610422,14033.896587834492,-13.577741721937517,-3.803537748018219,4.322454916731223,216.65,14098.13553432439,0.2267047223069833,9.76358859479584,0.0
7338,13.868703769817305,-89.32380364177156,14020.284272545387,-13.563207120347952,-3.8117130005370568,4.311492503376201,216.65,14128.268195876166,0.22718926983121682,9.76363022510618,0.0
7339,13.868669313317232,-89.32380322684668,14006.686802254459,-13.548703057186243,-3.8198793374815665,4.300542045151722,216.65,14158.432552187223,0.22767432702224877,9.763671810282139,0.0
7340,13.868634849963088,-89.32380281132957,13993.104176961713,-13.53422953245239,-3.8280367588517445,4.289603542057789,216.65,14188.628530563026,0.22815989271111645,9.763713350322845,0.0
7341,13.868600379754879,-89.32380239522023,13979.536396667148,-13.51978654614639,-3.8361852646475922,4.278676994094403,216.65,14218.85605793004,0.22864596572276266,9.763754845227437,0.0
7342,13.868565902692598,-89.32380197851865,13965.983461370764,-13.505374098268247,-3.8443248548691096,4.267762401261563,216.65,14249.115060835602,0.22913254487603368,9.763796294995048,0.0
7343,13.868531418776248,-89.32380156122484,13952.445371072561,-13.490992188817959,-3.8524555295162966,4.256859763559268,216.65,14279.405465447797,0.22961962898367722,9.763837699624812,0.0
7344,13.86849692800583,-89.32380114333878,13938.922125772537,-13.476640817795525,-3.8605772885891545,4.245969080987518,216.65,14309.727197555316,0.2301072168523401,9.763879059115865,0.0
